"region","county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"South","Newton","AR",NA,NA,9,7666,-1.399999976,8.899999619,6.099999905,414,6.800000191,18000,7.800000191,42.59999847,41.70000076,14.69999981,98.9042511,0,54.05687332
"South","Ouachita","AR",NA,NA,40,30574,-3.299999952,8.899999619,7.599999905,4908,12.19999981,26777,0.899999976,59.70000076,29.89999962,10,64.44037628,35.12461472,40.60639572
"South","Perry","AR",NA,NA,15,7969,14.89999962,9.899999619,6.300000191,1716,6.199999809,21954,5.199999809,54.40000153,33.20000076,11.80000019,97.62831116,1.49328649,43.97038651
"South","Phillips","AR",NA,NA,41,28838,-19.20000076,8.100000381,7,5417,9.199999809,16259,3.200000048,65.59999847,27.39999962,6.400000095,44.78466034,54.62583923,34.11124039
"South","Pike","AR",NA,NA,17,10086,-3.799999952,10.10000038,8.199999809,354,8.5,22454,6.900000095,51.20000076,37.29999924,11.19999981,95.38964844,3.747769117,41.95915222
"South","Poinsett","AR",NA,NA,32,24664,-9.600000381,8.699999809,6.599999905,2371,5.599999905,20629,3.299999952,62.29999924,28.29999924,8.899999619,92.4302597,7.188614845,34.75105286
"South","Polk","AR",NA,NA,20,17347,3.299999952,10.30000019,9,2148,9.899999619,21306,7.199999809,43.79999924,38.20000076,17,98.20141602,0,41.60373688
"South","Pope","AR",NA,NA,59,45883,23.10000038,6.900000095,5.5,3465,14.69999981,26287,2.099999905,43.09999847,45.09999847,11.10000038,96.17069244,2.460606337,38.92945099
"South","Prairie","AR",NA,NA,14,9518,-8.800000191,9.399999619,7.199999809,1635,7.199999809,21658,9.199999809,59.79999924,29.20000076,11,85.8373642,13.59529305,41.56335449
"South","Pulaski","AR",4400,NA,458,349660,3.799999952,6.599999905,4.900000095,12015,23.5,32638,0.100000001,58,34.90000153,6.400000095,72.22844696,26.36847305,39.16862106
"South","Randolph","AR",NA,NA,26,16558,0.699999988,9.5,7.699999809,1359,7.900000095,19986,3.200000048,62.09999847,28,9.199999809,98.57470703,0.881748974,38.13262558
"South","St. Francis","AR",NA,NA,45,28497,-8.5,7.400000095,6,7140,8.5,18376,2.5,61.59999847,30.89999962,7.199999809,51.66157913,47.44710159,37.31971741
"South","Saline","AR",4400,NA,93,64183,26.20000076,6.699999809,4.400000095,3531,11.89999962,31855,0.699999988,49.40000153,39.40000153,10.69999981,96.93376923,2.100244522,39.98099136
"South","Scott","AR",NA,NA,12,10205,7.099999905,8.800000191,8,1632,5.900000095,20195,9.600000381,48.79999924,37.20000076,13.39999962,98.33415222,0.009799118,44.70357513
"South","Searcy","AR",NA,NA,11,7841,-14.5,10.89999962,8.899999619,581,7.5,16855,8.100000381,42.09999847,44.5,12.60000038,98.83943176,0.025506951,50.80984497
"South","Sebastian","AR",2720,NA,189,99590,6.5,7.800000191,6.199999809,7193,14.60000038,29066,0.899999976,41.79999924,42.40000153,15.19999981,89.08424377,5.689326286,39.82226944
"South","Sevier","AR",NA,NA,25,13637,1.399999976,8.800000191,7.599999905,3627,7.199999809,23287,4.5,51,31.79999924,12.80000019,88.58986664,5.771063805,36.74561691
"South","Sharp","AR",NA,NA,25,14109,1.799999952,15.5,11.60000038,1152,8.699999809,19851,4.400000095,52.29999924,34.5,12.80000019,98.57537842,0.467786521,51.0029068
"South","Stone","AR",NA,NA,17,9775,12.5,10.10000038,7.300000191,639,9.399999619,18825,9.100000381,52,33.20000076,13.80000019,99.0997467,0.081841432,51.54987335
"South","Union","AR",NA,NA,45,46719,-4.300000191,9,7.599999905,4478,12.69999981,26007,0.899999976,47.29999924,39.29999924,10.30000019,69.38076782,30.09696198,39.76968765
"South","Van Buren","AR",NA,NA,20,14008,6.599999905,15.10000038,8.699999809,2144,10.5,20776,5.5,51.90000153,35.5,12.10000038,98.83638,0.29268989,52.54854202
"South","Washington","AR",2580,NA,126,113409,19.60000038,6.300000191,4.900000095,5350,20,28270,3.900000095,46,42.40000153,11.10000038,95.88568878,1.477836847,42.21887207
"South","White","AR",NA,NA,55,54676,11.60000038,8.100000381,6.599999905,3567,10.89999962,23562,3.099999905,48.70000076,39.59999847,11,96.03665161,3.114712238,39.43777847
"South","Woodruff","AR",NA,NA,16,9520,-18,9.300000191,8.300000191,770,7.5,18149,2.299999952,74.09999847,19.29999924,6.5,68.29831696,31.41806793,36.71218491
"South","Yell","AR",NA,NA,19,17759,5.900000095,9.300000191,7.199999809,2551,7.400000095,22803,6.099999905,54.5,32.79999924,12.30000019,96.69463348,2.089081526,43.03733444
"West","Alameda","CA",7362,5775,1773,1279182,18.29999924,6.199999809,4.400000095,8220,28.79999924,45037,0,63,20.60000038,15.39999962,59.55485535,17.92153168,41.44406509
"West","Alpine","CA",NA,NA,2,1113,4.199999809,4.300000191,3.200000048,7130,24,29276,0,34.09999847,35.20000076,29.5,72.41689301,0.53908354,56.69362259
"West","Amador","CA",NA,NA,54,30039,65,10.89999962,6.699999809,2588,14,35062,1.399999976,34.20000076,35.5,29.5,89.53028107,5.599387646,51.37987137
"West","Butte","CA",1620,NA,115,182120,31,10.10000038,7.199999809,4808,19.5,28314,1.5,38.20000076,37.20000076,23.79999924,90.70941925,1.296397924,46.68021011
"West","Calaveras","CA",NA,NA,35,31998,70.80000305,11.60000038,6.099999905,3313,14.39999962,32211,1.299999952,35.20000076,35.29999924,28.5,95.65910339,0.57503593,53.10019302
"West","Colusa","CA",NA,NA,15,16275,31.60000038,7.800000191,5.099999905,4184,11.10000038,28230,7.699999809,31.89999962,45.90000153,21.39999962,76.44853973,0.589861751,34.62365723
"West","Contra Costa","CA",7362,5775,1167,803732,28.10000038,6.599999905,4.300000191,6246,31.60000038,51651,0.100000001,50.90000153,29.5,18.89999962,76.02073669,9.278839111,47.63067627
"West","Del Norte","CA",NA,NA,29,23460,58.5,8,4.900000095,4009,10,26992,0.699999988,38.90000153,33,27.5,86.14662933,3.657289028,39.86785889
"West","El Dorado","CA",6922,6920,81,125995,61,7.699999809,4.099999905,4006,20.79999924,39823,0.899999976,32.40000153,39.90000153,27,94.54184723,0.480971456,51.49966431
"West","Fresno","CA",2840,NA,118,667490,37.09999847,6.099999905,4.300000191,9100,16.89999962,29970,2.799999952,42.20000076,40.70000076,16.60000038,63.34761429,5.007266045,32.83359909
"West","Glenn","CA",NA,NA,19,24798,19.5,8,6,3417,9.399999619,27216,10.10000038,30.20000076,43.20000076,25.79999924,85.39398193,0.552463889,35.55125427
"West","Humboldt","CA",NA,NA,34,119118,12.39999962,7.199999809,5.099999905,4718,20,30357,0.800000012,48.09999847,30.5,20.60000038,90.5664978,0.805923522,50.38785172
"West","Imperial","CA",NA,NA,31,109303,40,6.5,3.700000048,7208,9.699999809,25147,0.899999976,43.90000153,38.5,16.79999924,67.34947968,2.398836374,23.16313362
"West","Inyo","CA",NA,NA,2,18281,2.700000048,10.69999981,7.800000191,3735,13.5,30460,0.800000012,31.79999924,43.59999847,23.60000038,86.30271912,0.432142675,46.29943848
"West","Kern","CA",680,NA,72,543477,45.79999924,5.900000095,3.799999952,6561,13.30000019,31714,0.600000024,33.79999924,45.09999847,20.60000038,69.64029694,5.544116974,32.98447037
"West","Kings","CA",NA,NA,77,101469,45.59999847,4.599999905,3.099999905,4295,9,27614,2.599999905,38.90000153,41.59999847,19.10000038,64.22257233,8.123662949,25.27964211
"West","Lake","CA",NA,NA,43,50631,47.90000153,13.89999962,8.699999809,5241,10.69999981,26563,1.600000024,45.40000153,28.79999924,25,91.81331635,1.842744589,45.84740448
"West","Lassen","CA",NA,NA,6,27598,29.70000076,6.5,3.799999952,2158,11.69999981,31803,3.5,32.70000076,37,29,87.74186707,6.228712082,37.5461998
"West","Los Angeles","CA",4472,4480,2230,8863164,21.10000038,5.699999809,4,7614,22.29999924,39035,0,52.5,29,17.70000076,56.80931854,11.20338058,31.06568909
"West","Madera","CA",2840,NA,46,88090,56.90000153,7.5,4.800000191,4791,11.69999981,30246,4.400000095,35.90000153,43.20000076,20.39999962,71.93665314,2.831195354,34.33420181
"West","Marin","CA",7362,7360,450,230096,5,7.300000191,5,4028,44,59157,0.300000012,58.29999924,23.29999924,17.60000038,88.71427917,3.551561117,56.80541992
"West","Mariposa","CA",NA,NA,11,14302,38.09999847,11.19999981,6.300000191,3418,16.79999924,29468,1.799999952,36.5,36,26.70000076,92.44161987,0.853027523,57.94294357
"West","Mendocino","CA",NA,NA,23,80345,22.39999962,8,5.5,3163,17.79999924,31276,2.599999905,50.20000076,21.79999924,26.70000076,89.64590454,0.631028712,45.47638321
"West","Merced","CA",4940,NA,98,178403,40.5,5.699999809,3.5,4715,12,28269,5,40.90000153,36.5,22.10000038,67.42038727,4.777386189,27.62509537
"West","Modoc","CA",NA,NA,2,9678,14,10.30000019,6.599999905,2338,11.19999981,27407,7.099999905,32.20000076,39,27.39999962,90.95887756,0.805951655,47.78879929
"West","Mono","CA",NA,NA,3,9956,16.10000038,4.099999905,2.099999905,5225,21.89999962,35932,0.800000012,34.20000076,36.09999847,28.70000076,92.69786835,0.431900352,43.74246597
"West","Monterey","CA",7120,NA,111,355660,26.79999924,5.800000191,4,4922,21.5,36223,1,47,31.20000076,21,63.82725143,6.424394131,32.80914307
"West","Napa","CA",7362,8720,150,110765,14.10000038,9,7.5,4472,22.29999924,42789,1.799999952,45.29999924,29.29999924,24.60000038,88.89901733,1.086985946,48.25983047
"West","Nevada","CA",NA,NA,87,78510,61.09999847,11.5,6.599999905,3494,22.10000038,36942,0.699999988,34.90000153,39.20000076,25,97.27550507,0.22927016,56.29983521
"West","Orange","CA",4472,5945,3146,2410556,28.60000038,5.400000095,3.799999952,5873,27.79999924,51167,0,31.60000038,43.90000153,23.89999962,78.59568787,1.770587325,40.34542084
"West","Placer","CA",6922,6920,133,172796,59.59999847,7.199999809,4.800000191,5048,22.70000076,42805,1,33.70000076,41.90000153,23.79999924,93.72207642,0.597814739,52.87506485
"West","Plumas","CA",NA,NA,8,19739,19.39999962,11,5.900000095,4878,15.10000038,29967,0.5,37.59999847,36.20000076,25.60000038,94.179039,0.770049155,50.40275574
"West","Riverside","CA",4472,6780,179,1170413,94.30000305,7.900000095,5.300000191,7993,14.60000038,37694,0.400000006,38.59999847,37.09999847,23.79999924,76.44882965,5.433210373,36.76266479
"West","Sacramento","CA",6922,6920,1132,1041219,39.59999847,6.5,4.099999905,7932,23,37841,0.300000012,43.59999847,35.40000153,20.20000076,75.1355896,9.328392982,43.55587006
"West","San Benito","CA",NA,NA,28,36697,53.5,6,3.900000095,4132,14.39999962,39637,4.599999905,42,32.29999924,25,69.80679321,0.555903733,34.71400833
"West","San Bernardino","CA",4472,6780,76,1418380,71.40000153,5.300000191,3.5,6491,14.89999962,36977,0.100000001,38.70000076,37.20000076,23,72.99369812,8.103188515,33.42334366
"West","San Diego","CA",7320,NA,619,2498016,39.70000076,6.5,4.400000095,6816,25.29999924,39798,0.300000012,37.20000076,35.70000076,26.29999924,74.94972229,6.377301216,39.49718475
"West","San Francisco","CA",7362,7360,15609,723959,7.400000095,7.900000095,6.599999905,9639,35,40561,0,72.40000153,17.79999924,9,53.56422043,10.91760731,44.50624847
"West","San Joaquin","CA",8120,NA,360,480628,45.09999847,6.5,4.599999905,8393,13.19999981,34701,2.200000048,41.29999924,37.79999924,20.20000076,73.48073578,5.637207985,32.0851059
"West","San Luis Obispo","CA",7460,NA,67,217162,41.90000153,8.399999619,5.699999809,3655,22.89999962,37086,1.299999952,38.40000153,34.79999924,26.10000038,89.15878296,2.637201786,48.17555618
"West","San Mateo","CA",7362,7360,1477,649623,13,7.300000191,5,4595,31.29999924,53430,0,54,27.20000076,18.29999924,71.87014771,5.431303978,42.56438065
"West","Santa Barbara","CA",7480,NA,137,369608,25.70000076,6.900000095,5.400000095,4854,26.60000038,41289,0.600000024,42.5,35.29999924,21.60000038,77.23344421,2.814332962,44.03475952
"West","Santa Clara","CA",7362,7400,1184,1497577,18,5.300000191,3.400000095,5037,32.59999847,53670,0.100000001,49.20000076,28.39999962,21.39999962,68.9240036,3.75346303,40.20193863
"West","Santa Cruz","CA",7362,7485,518,229734,22.79999924,6.099999905,5.199999809,5845,29.70000076,43130,0.400000006,58.09999847,21.89999962,19,83.94447327,1.145672798,49.61912537
"West","Shasta","CA",6690,NA,42,147036,36.29999924,8.600000381,5.5,4888,13.69999981,30332,0.899999976,31.60000038,41.20000076,26.29999924,93.83892059,0.735194087,46.49133682
"West","Sierra","CA",NA,NA,3,3318,6.199999809,10.19999981,7.199999809,3395,15.89999962,29911,1.5,34.79999924,36.90000153,27.70000076,95.69017792,0.18083182,56.50994492
"West","Siskiyou","CA",NA,NA,7,43531,11.5,9.899999619,6.599999905,3682,14.19999981,26073,3.700000048,39.90000153,32.20000076,26.89999962,92.12974548,1.587374568,47.50407791
"West","Solano","CA",7362,8720,437,340421,53.90000153,5.199999809,3,6261,18.70000076,42392,0.600000024,48.70000076,29.39999962,21.10000038,66.76791382,13.46538544,38.80812454
"West","Sonoma","CA",7362,7500,254,388222,33.79999924,7.5,5.900000095,4682,24.5,41961,1.700000048,52.79999924,24.10000038,22.20000076,90.57962036,1.428821683,50.92215347
"West","Stanislaus","CA",5170,NA,264,370522,48.59999847,6.300000191,4.5,6732,13,32923,3.299999952,40.90000153,36.90000153,21.60000038,80.24219513,1.740787268,34.54720688
"West","Sutter","CA",9340,NA,115,64415,33,7,4.800000191,4885,15.39999962,31842,4.5,30.5,50.09999847,18.89999962,76.87805939,1.616083264,40.14592743
"West","Tehama","CA",NA,NA,18,49625,33.5,10,6.800000191,5038,10.19999981,25946,5,35.79999924,35.40000153,28,91.87506104,0.515869021,42.27506256
"West","Trinity","CA",NA,NA,4,13063,11.69999981,9.800000191,5.199999809,3877,12.89999962,25009,0.699999988,32.59999847,31.29999924,34.70000076,92.88065338,0.405726105,46.15325546
"West","Tulare","CA",8780,NA,69,311921,34.70000076,6.199999809,4.599999905,6121,11.80000019,26697,3.799999952,35.20000076,45.70000076,18.60000038,65.66886902,1.480503082,28.3895607
"West","Tuolumne","CA",NA,NA,23,48456,49.59999847,10.60000038,5.900000095,3364,14.69999981,31464,0.200000003,38.09999847,35.29999924,26,90.37477112,3.200841904,49.89681244
"West","Ventura","CA",4472,8735,372,669016,29.70000076,5.5,3.900000095,4427,23,50091,0.600000024,37,35.5,26.79999924,79.09616852,2.336117506,40.00606918
"West","Yolo","CA",6922,9270,143,141092,27.70000076,5.599999905,4,7394,30.29999924,36866,1.899999976,53.29999924,28.10000038,17.70000076,75.91712952,2.248178482,44.25197601
"West","Yuba","CA",9340,NA,97,58228,22.39999962,6.5,4,5996,9.5,24364,2.200000048,34.20000076,43.40000153,21.5,78.2115097,4.18527174,29.01525116
"West","Adams","CO",2082,2080,236,265038,14.5,4.900000095,2.700000048,7129,13,34618,0.400000006,44,29.89999962,25.60000038,86.70756531,3.332729578,38.8914032
"West","Alamosa","CO",NA,NA,19,13617,17.39999962,4.900000095,4.400000095,5158,24.10000038,23114,4.300000191,41.79999924,34,23.60000038,82.3896637,0.50671953,33.906147
"West","Arapahoe","CO",2082,2080,524,391511,43.5,4.800000191,2.599999905,6874,35.20000076,44874,0.100000001,36.20000076,39.29999924,24.10000038,89.22201538,5.945937634,46.98080063
"West","Archuleta","CO",NA,NA,4,5345,58.59999847,8.199999809,3.400000095,2829,19.70000076,27359,3.799999952,29.10000038,44.09999847,26.29999924,87.25911713,0.130963519,52.68475342
"West","Baca","CO",NA,NA,2,4556,-18.29999924,11.60000038,9,1500,13.60000038,23054,11.10000038,27.70000076,47.29999924,24.70000076,94.82001495,0.021949079,57.5504837
"West","Bent","CO",NA,NA,3,5048,-16.10000038,10.80000019,8,1140,14.60000038,22325,13.69999981,43.59999847,33.59999847,22.39999962,90.88748169,0.653724253,44.71077728
"West","Boulder","CO",2082,1125,321,225339,25.60000038,4.300000191,3.299999952,6115,42.09999847,43782,0.800000012,50.90000153,26.5,21.89999962,93.27723694,0.869356811,56.25790405
"West","Chaffee","CO",NA,NA,13,12684,-2.200000048,9.699999809,6.800000191,3531,15.19999981,25439,1,36.40000153,38.5,24.70000076,95.39577484,1.592557549,49.52696228
"West","Cheyenne","CO",NA,NA,1,2397,13.30000019,7.800000191,7.900000095,1954,11.89999962,30053,17.89999962,24.79999924,50.70000076,24.10000038,98.37296295,0,50.56320572
"West","Clear Creek","CO",NA,NA,20,7619,9.899999619,4.599999905,2.599999905,5815,31.20000076,41111,0.300000012,39.09999847,30.39999962,29.29999924,97.70310974,0.262501627,58.53786469
"West","Conejos","CO",NA,NA,6,7453,-4.900000095,8,6,1257,10.69999981,17155,6.599999905,49.20000076,33.5,16.70000076,85.69703674,0.161008984,46.49134445
"West","Costilla","CO",NA,NA,3,3190,4.599999905,9.600000381,6.699999809,1927,10.5,15127,7.900000095,67.30000305,20.89999962,11.39999962,83.51097107,0.250783712,54.95297623
"West","Crowley","CO",NA,NA,5,3946,31.39999962,7.599999905,7,99,8,18345,10,39.09999847,41.29999924,18.89999962,87.73441315,6.639635086,36.94881058
"West","Custer","CO",NA,NA,3,1926,40.09999847,9.199999809,5.599999905,2584,19.20000076,23919,7.5,24.89999962,47.29999924,26.79999924,97.92315674,0,71.39148712
"West","Delta","CO",NA,NA,19,20980,3.400000095,12.30000019,10.10000038,2548,13.60000038,22197,7.400000095,32.59999847,41.5,25,96.01525116,0.285986662,50.01906586
"West","Denver","CO",2082,2080,3156,467610,-1.799999952,7.599999905,6.199999809,7814,29,32038,0,56,25.39999962,17.10000038,72.11094666,12.84104252,46.60272598
"West","Dolores","CO",NA,NA,1,1504,-16,8.5,6.099999905,2726,9.800000191,24671,9.699999809,28.60000038,37.20000076,33.70000076,96.07712555,0,56.25
"West","Douglas","CO",2082,2080,87,60391,191.3999939,2.799999952,1.299999952,2827,40.70000076,54244,1.299999952,24.89999962,46.40000153,28.29999924,97.17010498,0.673941493,66.33438873
"West","Eagle","CO",NA,NA,15,21928,84.80000305,2.200000048,1,10358,33,41183,0.899999976,35.59999847,28.5,35.20000076,91.56330109,0.20977746,49.57132339
"West","Elbert","CO",NA,NA,6,9646,58.29999924,4.400000095,3.299999952,1861,19.79999924,38193,9.600000381,24.5,43.70000076,31.10000038,97.64669037,0.4872486,52.30147171
"West","El Paso","CO",1720,NA,198,397014,36.09999847,5,3,6201,25.79999924,33932,0.200000003,27.39999962,51.5,20.5,85.9919281,7.202013016,42.10657501
"West","Fremont","CO",NA,NA,21,32273,14.10000038,10.10000038,8.699999809,3688,11.80000019,24350,2,35.40000153,39.40000153,24.5,94.67666626,2.627583504,46.88439178
"West","Garfield","CO",NA,NA,11,29974,38.70000076,5.800000191,4.199999809,4283,21.60000038,32377,2.200000048,36.40000153,31.5,31.5,97.24427795,0.273570418,46.6270752
"West","Gilpin","CO",NA,NA,21,3070,30.39999962,4.599999905,2.599999905,4801,29.5,36218,0.200000003,41.29999924,26.29999924,31,97.49185944,0.456026047,57.29641724
"West","Grand","CO",NA,NA,5,7966,13,5.099999905,2.5,6761,30.20000076,34072,1.399999976,34.09999847,35.79999924,29.60000038,97.43911743,0.200853631,61.7373848
"West","Gunnison","CO",NA,NA,3,10273,1.299999952,3.799999952,2.599999905,8158,36.90000153,29533,2.900000095,41.5,28.89999962,29,97.43016052,0.613258064,56.05957413
"West","Hinsdale","CO",NA,NA,0,467,22.29999924,9,3.599999905,2092,32,30125,2.799999952,31.70000076,39.5,28.60000038,99.14347076,0.214132756,101.9271927
"West","Huerfano","CO",NA,NA,4,6009,-8.600000381,11.19999981,9.800000191,2452,12.60000038,18955,5.599999905,52.90000153,29.60000038,16.60000038,92.67765045,0.449326009,38.49225998
"West","Jackson","CO",NA,NA,1,1605,-11,5.699999809,5,3222,15.30000019,23239,13.39999962,22.39999962,43.70000076,33.70000076,92.21183777,0,60.18691635
"West","Jefferson","CO",2082,2080,590,438430,22.5,5,3,5219,30.70000076,44679,0.100000001,36.20000076,37.09999847,26.20000076,94.5514679,0.736947775,50.90961075
"West","Kiowa","CO",NA,NA,1,1688,-16.5,11.10000038,8.5,868,9.100000381,26779,12.5,28.20000076,45.79999924,25.89999962,97.63033295,0,61.01895905
"West","Kit Carson","CO",NA,NA,3,7140,-5.199999809,8.800000191,7.400000095,3075,15.80000019,27648,12.5,25.29999924,49.20000076,25.10000038,95.15406036,0.126050428,51.23249435
"West","Lake","CO",NA,NA,16,6007,-30.20000076,4.900000095,3.299999952,3135,16.20000076,28950,0.200000003,48.79999924,20.70000076,29.5,91.27684021,0.216414183,48.65989685
